vid,timestamp,trip_id,linear_ref,speed,direction,lat,lon,route_length_in_meter,distance_from_route_in_meter
059043867,2017-05-21T14:57:07+07:00,3,0.942834670647914,31,in,7.860683,98.367717,13883,5.642714093
059043867,2017-05-21T14:57:48+07:00,3,0.918086059314912,0,in,7.862717,98.37,13883,9.528467934
059043867,2017-05-21T14:58:37+07:00,3,0.915604222110374,18,in,7.8628,98.370317,13883,5.612437605
059043867,2017-05-21T14:59:23+07:00,3,0.898204454758504,30,in,7.8618,98.372117,13883,10.215643832
059043867,2017-05-21T15:00:12+07:00,3,0.861848739710934,35,in,7.859717,98.376067,13883,2.076903075
059043867,2017-05-21T15:00:58+07:00,3,0.835703346794344,41,in,7.8586,98.3788,13883,7.003045626
059043867,2017-05-21T15:01:47+07:00,4,0.154215299173867,39,out,7.861233,98.380383,16118,3.742302379
059043867,2017-05-21T15:02:35+07:00,4,0.171931219337406,0,out,7.863783,98.3804,16118,1.854939077
059043867,2017-05-21T15:03:18+07:00,4,0.172396673581013,13,out,7.86385,98.380383,16118,3.729016032
059043867,2017-05-21T15:04:05+07:00,4,0.203086612747621,41,out,7.868267,98.380483,16118,1.445037144
059043867,2017-05-21T15:04:49+07:00,4,0.222223320359299,29,out,7.87095,98.380283,16118,5.545388836
059043867,2017-05-21T15:05:32+07:00,4,0.239896802159365,0,out,7.87265,98.378383,16118,1.268422465
059043867,2017-05-21T15:06:18+07:00,4,0.251326669056059,38,out,7.8741,98.378467,16118,3.671451843
059043867,2017-05-21T15:07:07+07:00,4,0.281583494424037,29,out,7.877917,98.380483,16118,3.334654578
059043867,2017-05-21T15:07:53+07:00,4,0.293404619396241,0,out,7.87935,98.38135,16118,3.517361616
059043867,2017-05-21T15:08:42+07:00,4,0.293404619396241,0,out,7.87935,98.38135,16118,3.517361616
059043867,2017-05-21T15:09:25+07:00,4,0.305321901431991,35,out,7.879633,98.383,16118,4.089450013
059043867,2017-05-21T15:10:08+07:00,4,0.326514387010661,27,out,7.878867,98.385683,16118,2.272586422
059043867,2017-05-21T15:10:53+07:00,4,0.351089712353129,37,out,7.876433,98.38825,16118,1.422769082
059043867,2017-05-21T15:11:37+07:00,4,0.37645109850899,32,out,7.876133,98.391617,16118,4.026604181
059043867,2017-05-21T15:12:23+07:00,4,0.397211435535117,9,out,7.877133,98.394433,16118,6.593508327
059043867,2017-05-21T15:13:07+07:00,4,0.404025793403711,10,out,7.877533,98.395333,16118,4.860411847
059043867,2017-05-21T15:13:57+07:00,4,0.416671457612905,16,out,7.879217,98.395533,16118,2.023310325
059043867,2017-05-21T15:14:37+07:00,4,0.436544651062098,29,out,7.882067,98.395283,16118,3.8159369
059043867,2017-05-21T15:15:25+07:00,4,0.442795658399101,7,out,7.882967,98.395267,16118,0.912613599
059043867,2017-05-21T15:16:13+07:00,4,0.469294570134672,34,out,7.882817,98.398817,16118,5.399241403
059043867,2017-05-21T15:17:00+07:00,4,0.479745680434595,26,out,7.8832,98.3998,16118,5.13208343
059043867,2017-05-21T15:17:47+07:00,4,0.497909675907957,0,out,7.8857,98.399033,16118,0.879129338
059043867,2017-05-21T15:18:35+07:00,4,0.512996583240719,15,out,7.887767,98.398367,16118,1.036568252
059043867,2017-05-21T15:19:18+07:00,4,0.530601166720511,22,out,7.890183,98.3976,16118,7.02477578
059043867,2017-05-21T15:20:07+07:00,4,0.560146022742738,30,out,7.890483,98.39355,16118,5.814466462
059043867,2017-05-21T15:20:50+07:00,4,0.58187226277069,7,out,7.890667,98.390567,16118,1.075183746
059043867,2017-05-21T15:21:38+07:00,4,0.596416978378797,42,out,7.89,98.388583,16118,0.550303938
059043867,2017-05-21T15:22:27+07:00,4,0.610972342471891,0,out,7.889433,98.386567,16118,6.634074432
059043867,2017-05-21T15:23:13+07:00,4,0.625469987420232,23,out,7.89095,98.385867,16118,0.970820758
059043867,2017-05-21T15:24:02+07:00,4,0.648644841529285,38,out,7.89185,98.388517,16118,4.547741288
059043867,2017-05-21T15:24:48+07:00,4,0.659370323865107,28,out,7.89245,98.389683,16118,5.389740623
059043867,2017-05-21T15:25:37+07:00,4,0.674042716568745,24,out,7.89455,98.38945,16118,1.859968635
059043867,2017-05-21T15:26:20+07:00,4,0.676713446951254,0,out,7.894933,98.389417,16118,1.854330937
059043867,2017-05-21T15:27:08+07:00,4,0.681360100308912,0,out,7.8956,98.389367,16118,1.024736041
059043867,2017-05-21T15:27:55+07:00,4,0.681360100308912,0,out,7.8956,98.389367,16118,1.024736041
059043867,2017-05-21T15:28:42+07:00,4,0.695632011853592,28,out,7.89765,98.389233,16118,2.675578789
059043867,2017-05-21T15:29:28+07:00,4,0.727220974170546,47,out,7.9021,98.388333,16118,7.688498348
059043867,2017-05-21T15:30:17+07:00,4,0.768275280218131,37,out,7.907367,98.39065,16118,0.149160763
059043867,2017-05-21T15:31:03+07:00,4,0.773138835595839,0,out,7.90795,98.39105,16118,9.881547527
059043867,2017-05-21T15:31:52+07:00,4,0.77406675573566,15,out,7.90805,98.39115,16118,15.010675347
059043867,2017-05-21T15:32:35+07:00,4,0.802047603077319,44,out,7.9118,98.392633,16118,4.014055295
059043867,2017-05-21T15:33:18+07:00,4,0.832611198960688,16,out,7.91605,98.393767,16118,0.753713689
059043867,2017-05-21T15:34:05+07:00,4,0.83429364263965,0,out,7.916283,98.393833,16118,0.77349944
059043867,2017-05-21T15:34:52+07:00,4,0.85775787545459,37,out,7.9194,98.395133,16118,3.323383268
059043867,2017-05-21T15:35:38+07:00,4,0.868838524893577,33,out,7.920883,98.395733,16118,7.418151356
059043867,2017-05-21T15:36:22+07:00,4,0.904267326766078,46,out,7.92595,98.395667,16118,8.48720052
059043867,2017-05-21T15:37:13+07:00,4,0.92382521321651,11,out,7.92895,98.39565,16118,42.497296059
059043867,2017-05-21T15:37:58+07:00,4,0.95636388353789,51,out,7.9239,98.396033,16118,1.82851004
059043867,2017-05-21T15:38:45+07:00,4,0.982399154494839,0,out,7.920233,98.395717,16118,0.652519403
059043867,2017-05-21T15:39:33+07:00,4,0.836269025555782,33,out,7.916467,98.394133,16118,24.097761613
059043867,2017-05-21T15:40:22+07:00,4,0.816280289065261,23,out,7.913733,98.39335,16118,20.697901261
059043867,2017-05-21T15:41:08+07:00,4,0.782091125522656,38,out,7.909067,98.3917,16118,20.786915005
059043867,2017-05-21T15:41:55+07:00,4,0.749753691137366,45,out,7.905083,98.389267,16118,15.74219601
059043867,2017-05-21T15:42:39+07:00,4,0.711917364367861,41,out,7.89995,98.388817,16118,0.142636534
059043867,2017-05-21T15:43:23+07:00,5,0.183597705955521,22,in,7.896683,98.389333,13883,3.95636444
059043867,2017-05-21T15:44:12+07:00,5,0.215837220699453,37,in,7.8927,98.3897,13883,9.186282853
059043867,2017-05-21T15:44:57+07:00,5,0.228463121797541,30,in,7.8919,98.388967,13883,3.311191863
059043867,2017-05-21T15:45:43+07:00,5,0.256399965257232,29,in,7.891083,98.385883,13883,12.451473084
059043867,2017-05-21T15:46:32+07:00,5,0.286325374024096,42,in,7.8899,98.3882,13883,9.941480634
059043867,2017-05-21T15:47:15+07:00,5,0.299957245891964,0,in,7.89045,98.3898,13883,4.379252573
059043867,2017-05-21T15:48:03+07:00,5,0.299957245891964,0,in,7.89045,98.3898,13883,4.379252573
059043867,2017-05-21T15:48:53+07:00,5,0.30793572823835,34,in,7.890783,98.390733,13883,0.167497106
059043867,2017-05-21T15:49:42+07:00,5,0.346565015361857,41,in,7.890267,98.39535,13883,2.522917793
059043867,2017-05-21T15:50:25+07:00,5,0.363116573380679,0,in,7.890333,98.3974,13883,4.080009906
059043867,2017-05-21T15:51:08+07:00,5,0.378205879161564,26,in,7.888867,98.3981,13883,2.302570547
059043867,2017-05-21T15:51:55+07:00,5,0.408424223742183,9,in,7.885283,98.3992,13883,2.724425004
059043867,2017-05-21T15:52:43+07:00,5,0.433823316133138,22,in,7.882683,98.399467,13883,7.434574545
059043867,2017-05-21T15:53:27+07:00,5,0.451944173404486,38,in,7.882967,98.397233,13883,0.521532671
059043867,2017-05-21T15:54:13+07:00,5,0.476916309048588,25,in,7.882033,98.3953,13883,6.640045908
059043867,2017-05-21T15:54:58+07:00,5,0.492399845363643,0,in,7.880117,98.39545,13883,0.05440661
059043867,2017-05-21T15:55:42+07:00,5,0.505489928886398,24,in,7.8785,98.3956,13883,0.363073132
059043867,2017-05-21T15:56:25+07:00,5,0.511282266945214,12,in,7.877783,98.39565,13883,1.263251632
059043867,2017-05-21T15:57:08+07:00,5,0.524675230537392,11,in,7.877117,98.394283,13883,0.599429675
059043867,2017-05-21T15:57:57+07:00,5,0.545749244820357,34,in,7.8762,98.391833,13883,1.748864995
059043867,2017-05-21T15:58:43+07:00,5,0.569899619427374,28,in,7.875733,98.388917,13883,2.898517968
059043867,2017-05-21T15:59:32+07:00,5,0.604044443695429,38,in,7.8786,98.3858,13883,1.268377615
059043867,2017-05-21T16:00:20+07:00,5,0.636286959100884,33,in,7.879517,98.382183,13883,2.711852801
059043867,2017-05-21T16:01:07+07:00,5,0.658705647077143,18,in,7.877717,98.38035,13883,2.648287651
059043867,2017-05-21T16:01:55+07:00,5,0.687454680687521,26,in,7.874583,98.37865,13883,9.60794058
059043867,2017-05-21T16:02:42+07:00,5,0.695720127682088,23,in,7.8736,98.37835,13883,1.933198248
059043867,2017-05-21T16:03:30+07:00,5,0.72228006695432,19,in,7.871133,98.3801,13883,5.071357753
059043867,2017-05-21T16:04:13+07:00,5,0.742933126399525,0,in,7.868833,98.3806,13883,6.030388738
059043867,2017-05-21T16:05:02+07:00,5,0.742933126399525,0,in,7.868833,98.3806,13883,6.030388738
059043867,2017-05-21T16:05:48+07:00,5,0.758121032617136,41,in,7.86695,98.380533,13883,5.869704555
059043867,2017-05-21T16:06:32+07:00,5,0.778010778941145,0,in,7.864483,98.380467,13883,3.498428585
059043867,2017-05-21T16:07:23+07:00,5,0.792114608279084,46,in,7.862733,98.38045,13883,1.75361313
059043867,2017-05-21T16:08:10+07:00,5,0.819118967393985,0,in,7.859383,98.380417,13883,0.012746276
059043867,2017-05-21T16:08:57+07:00,5,0.819118967393985,0,in,7.859383,98.380417,13883,0.012746276
059043867,2017-05-21T16:09:43+07:00,5,0.839133147026515,35,in,7.85845,98.3784,13883,2.767639741
059043867,2017-05-21T16:10:32+07:00,5,0.866660068467097,36,in,7.860067,98.375583,13883,0.355580421
059043867,2017-05-21T16:11:17+07:00,5,0.899624432378774,38,in,7.8618,98.371933,13883,4.311854514
059043867,2017-05-21T16:12:03+07:00,5,0.912189232628682,0,in,7.862467,98.370583,13883,0.471378329
059043867,2017-05-21T16:12:47+07:00,5,0.937326580637304,43,in,7.861067,98.368283,13883,2.360315431
059043867,2017-05-21T16:13:33+07:00,5,0.981625104430168,34,in,7.858017,98.363783,13883,5.262471502
059043867,2017-05-21T16:14:20+07:00,5,0.993190446437491,6,in,7.8579,98.3625,13883,7.062219961
059043867,2017-05-21T17:00:02+07:00,6,0.00157917808342435,23,out,7.858067,98.363583,16118,3.016555313
059043867,2017-05-21T17:00:50+07:00,6,0.0171627148854689,28,out,7.859033,98.36555,16118,0.006875526
059043867,2017-05-21T17:01:37+07:00,6,0.0376618819183035,0,out,7.860817,98.3679,16118,0.05389157
059043867,2017-05-21T17:02:28+07:00,6,0.0549653312959118,7,out,7.862467,98.369767,16118,7.773759567
059043867,2017-05-21T17:03:13+07:00,6,0.0552893828553061,0,out,7.8625,98.3698,16118,7.602042211
059043867,2017-05-21T17:04:02+07:00,6,0.0652398946220185,22,out,7.86235,98.370817,16118,1.53314687
059043867,2017-05-21T17:04:46+07:00,6,0.0852517026996201,35,out,7.86135,98.3735,16118,4.821902659
059043867,2017-05-21T17:05:29+07:00,6,0.110353428299002,20,out,7.859383,98.376483,16118,3.625648091
059043867,2017-05-21T17:06:17+07:00,6,0.131592945549233,34,out,7.85875,98.3792,16118,0.748058611
059043867,2017-05-21T17:07:03+07:00,6,0.147264214085241,19,out,7.860233,98.38035,16118,4.447818969
059043867,2017-05-21T17:07:48+07:00,6,0.169846961079138,16,out,7.863483,98.380383,16118,3.720597497
059043867,2017-05-21T17:08:33+07:00,6,0.191964547819151,32,out,7.866667,98.380417,16118,4.809968292
059043867,2017-05-21T17:09:22+07:00,6,0.201346333054202,0,out,7.868017,98.38045,16118,4.243125533
059043867,2017-05-21T17:10:08+07:00,6,0.201346333054202,0,out,7.868017,98.38045,16118,4.243125533
059043867,2017-05-21T17:10:58+07:00,6,0.223087743868945,34,out,7.871033,98.380183,16118,1.400622046
059043867,2017-05-21T17:11:45+07:00,6,0.239975739319926,0,out,7.872667,98.378383,16118,0.131711194
059043867,2017-05-21T17:12:29+07:00,6,0.241031149648136,11,out,7.872783,98.378283,16118,2.285340418
059043867,2017-05-21T17:13:15+07:00,6,0.267916944976627,35,out,7.87625,98.379433,16118,9.389159476
059043867,2017-05-21T17:14:02+07:00,6,0.285198493834703,14,out,7.878383,98.380717,16118,0.431374297
059043867,2017-05-21T17:14:48+07:00,6,0.313200955115617,36,out,7.879683,98.384133,16118,3.583504157
059043867,2017-05-21T17:15:37+07:00,6,0.323651655446421,0,out,7.879167,98.3854,16118,0.357239109
059043867,2017-05-21T17:16:20+07:00,6,0.341421051824867,37,out,7.877383,98.387233,16118,1.434764393
059043867,2017-05-21T17:17:03+07:00,6,0.364939313644965,24,out,7.875833,98.389983,16118,3.766632128
059043867,2017-05-21T17:17:52+07:00,6,0.38545897954616,24,out,7.876583,98.392833,16118,3.237587401
059043867,2017-05-21T17:18:38+07:00,6,0.399756131304154,19,out,7.877333,98.39475,16118,2.243243619
059043867,2017-05-21T17:19:27+07:00,6,0.414823227331129,34,out,7.87895,98.395533,16118,0.481151413
059043867,2017-05-21T17:20:14+07:00,6,0.426917625410392,0,out,7.880683,98.395367,16118,2.444486699
059043867,2017-05-21T17:21:02+07:00,6,0.449005848710702,29,out,7.883167,98.395917,16118,2.464782851
059043867,2017-05-21T17:21:48+07:00,6,0.46600907780515,0,out,7.8829,98.39835,16118,1.333059543
059043867,2017-05-21T17:22:37+07:00,6,0.474476744398797,0,out,7.882983,98.399583,16118,21.361255755
059043867,2017-05-21T17:23:37+07:00,6,0.474476744398797,0,out,7.882983,98.399583,16118,21.361255755
059043867,2017-05-21T17:28:53+07:00,6,0.474476744398797,0,out,7.882983,98.399583,16118,21.361255755
059043867,2017-05-21T17:29:48+07:00,6,0.482942470072463,26,out,7.88365,98.3997,16118,8.195042674
059043867,2017-05-21T17:30:26+07:00,6,0.497690902224299,8,out,7.885667,98.399033,16118,0.208762237
059043867,2017-05-21T17:31:09+07:00,6,0.517826691716762,32,out,7.888433,98.398167,16118,0.92563579
059043867,2017-05-21T17:31:54+07:00,6,0.540081647483769,41,out,7.890183,98.3964,16118,1.974428356
059043867,2017-05-21T17:32:39+07:00,6,0.569996599942518,33,out,7.890967,98.392217,16118,2.695618715
059043867,2017-05-21T17:33:27+07:00,6,0.58392591217381,0,out,7.890583,98.390283,16118,3.104991178
059043867,2017-05-21T17:34:12+07:00,6,0.58392591217381,0,out,7.890583,98.390283,16118,3.104991178
059043867,2017-05-21T17:34:59+07:00,6,0.608873576361074,30,out,7.889483,98.386867,16118,2.72047532
059043867,2017-05-21T17:35:48+07:00,6,0.611703423344743,0,out,7.8894,98.386467,16118,6.195058985
059043867,2017-05-21T17:36:31+07:00,6,0.613753283751205,19,out,7.889383,98.386283,16118,6.570963109
059043867,2017-05-21T17:37:17+07:00,6,0.633385658746125,27,out,7.8916,98.386333,16118,5.652461829
059043867,2017-05-21T17:38:00+07:00,6,0.656717753293228,7,out,7.892017,98.389667,16118,5.917011131
059043867,2017-05-21T17:38:49+07:00,6,0.662031782448069,0,out,7.892833,98.389667,16118,6.913134338
059043867,2017-05-21T17:39:38+07:00,6,0.668455691287072,0,out,7.89375,98.389533,16118,0.052210937
059043867,2017-05-21T17:40:23+07:00,6,0.672054003792723,10,out,7.894267,98.3895,16118,0.947019299
059043867,2017-05-21T17:41:05+07:00,6,0.673320678601151,0,out,7.89445,98.3895,16118,2.680064607
059043867,2017-05-21T17:41:44+07:00,6,0.677721839049814,0,out,7.895083,98.389467,16118,5.053246732
059043867,2017-05-21T17:42:33+07:00,6,0.682042715234208,19,out,7.8957,98.389383,16118,1.678138675
059043867,2017-05-21T17:43:18+07:00,6,0.68343661638831,0,out,7.8959,98.389367,16118,1.81633244
059043867,2017-05-21T17:44:03+07:00,6,0.700599552041832,40,out,7.898367,98.389233,16118,8.545452117
059043867,2017-05-21T17:44:49+07:00,6,0.737009616991891,47,out,7.903483,98.388517,16118,6.693156242
059043867,2017-05-21T17:45:37+07:00,6,0.773345231093871,12,out,7.907983,98.39105,16118,8.29629086
059043867,2017-05-21T17:46:25+07:00,6,0.77375776969353,0,out,7.908033,98.391083,16118,9.172255927
059043867,2017-05-21T17:47:08+07:00,6,0.77375776969353,0,out,7.908033,98.391083,16118,9.172255927
059043867,2017-05-21T17:47:57+07:00,6,0.808992271021155,49,out,7.912767,98.392883,16118,4.138597663
059043867,2017-05-21T17:48:43+07:00,6,0.833309877788988,20,out,7.91615,98.393783,16118,2.069014789
059043867,2017-05-21T17:49:28+07:00,6,0.864619700616729,31,out,7.920317,98.3955,16118,2.373298959
059043867,2017-05-21T17:50:13+07:00,6,0.876606766850351,40,out,7.921983,98.395967,16118,6.156686907
059043867,2017-05-21T17:50:58+07:00,6,0.911450250442088,43,out,7.926967,98.395583,16118,11.396053518
059043867,2017-05-21T17:51:47+07:00,6,0.931468222656047,45,out,7.927467,98.395667,16118,13.799485653
059043867,2017-05-21T17:52:34+07:00,6,0.966121876558435,7,out,7.9225,98.39615,16118,5.214825407
059043867,2017-05-21T17:53:24+07:00,6,0.993562133255029,12,out,7.918783,98.395017,16118,12.100377532
059043867,2017-05-21T17:54:12+07:00,6,0.820581674997357,46,out,7.91435,98.393433,16118,13.511031827
059043867,2017-05-21T17:54:59+07:00,6,0.783335500523544,35,out,7.90925,98.391733,16118,15.273774557
059043867,2017-05-21T17:55:47+07:00,6,0.77840761160772,21,out,7.908583,98.391483,16118,22.482991016
059043867,2017-05-21T17:56:34+07:00,6,0.74663968569884,47,out,7.9047,98.389033,16118,18.311814584
059043867,2017-05-21T17:57:22+07:00,6,0.710006667770458,36,out,7.899683,98.388883,16118,0.172946352
059043867,2017-05-21T17:58:09+07:00,7,0.183943475918011,7,in,7.896633,98.389267,13883,11.757697124
059043867,2017-05-21T17:58:53+07:00,7,0.217963663386757,33,in,7.892433,98.389683,13883,14.094761171
059043867,2017-05-21T17:59:40+07:00,7,0.244981865538974,34,in,7.89165,98.386933,13883,2.490749734
059043867,2017-05-21T18:00:27+07:00,7,0.269308271228532,0,in,7.889517,98.386183,13883,5.733775081
059043867,2017-05-21T18:01:14+07:00,7,0.274035572620304,29,in,7.889483,98.386733,13883,5.781052254
059043867,2017-05-21T18:02:02+07:00,7,0.3033049759296,26,in,7.890617,98.390183,13883,0.701925526
059043867,2017-05-21T18:02:48+07:00,7,0.341019263378009,40,in,7.89035,98.394667,13883,1.854852064
059043867,2017-05-21T18:03:33+07:00,7,0.373281998519687,31,in,7.88945,98.397917,13883,4.011263976
059043867,2017-05-21T18:04:22+07:00,7,0.400132098234343,0,in,7.886267,98.3989,13883,2.341613568
059043867,2017-05-21T18:05:10+07:00,7,0.410895441620892,32,in,7.884983,98.399267,13883,0.259136585
059043867,2017-05-21T18:05:53+07:00,7,0.438962118635208,15,in,7.882783,98.398833,13883,0.081610748
059043867,2017-05-21T18:06:40+07:00,7,0.453439682681332,37,in,7.883,98.39705,13883,1.911542933
059043867,2017-05-21T18:07:27+07:00,7,0.482973801010764,25,in,7.881283,98.39535,13883,4.825326816
059043867,2017-05-21T18:08:13+07:00,7,0.509379772423733,12,in,7.878017,98.395617,13883,2.562612449
059043867,2017-05-21T18:09:02+07:00,7,0.528746103328244,0,in,7.876967,98.3938,13883,3.022259823
059043867,2017-05-21T18:09:48+07:00,7,0.542097224026001,34,in,7.876383,98.39225,13883,1.645246856
059043867,2017-05-21T18:10:38+07:00,7,0.562791053790643,15,in,7.875683,98.389783,13883,1.300475117
059043867,2017-05-21T18:11:27+07:00,7,0.597390161692309,36,in,7.878033,98.3864,13883,1.053828937
059043867,2017-05-21T18:12:13+07:00,7,0.614792510935669,0,in,7.879483,98.3848,13883,3.373020111
059043867,2017-05-21T18:12:57+07:00,7,0.641504313579755,27,in,7.879483,98.38155,13883,2.552579223
059043867,2017-05-21T18:13:43+07:00,7,0.675571844278734,42,in,7.875917,98.379283,13883,0.548681659
059043867,2017-05-21T18:14:32+07:00,7,0.711335425231702,45,in,7.872033,98.379083,13883,8.061717717
059043867,2017-05-21T18:15:18+07:00,7,0.742928147658902,0,in,7.868833,98.380617,13883,4.159084641
059043867,2017-05-21T18:16:07+07:00,7,0.742928147658902,0,in,7.868833,98.380617,13883,4.159084641
059043867,2017-05-21T18:16:52+07:00,7,0.753424744968043,26,in,7.867533,98.380533,13883,8.202888478
059043867,2017-05-21T18:17:38+07:00,7,0.79184446707671,47,in,7.862767,98.380417,13883,5.442986291
059043867,2017-05-21T18:18:23+07:00,7,0.820863904302497,0,in,7.859167,98.380383,13883,3.383743656
059043867,2017-05-21T18:19:10+07:00,7,0.820863904302497,0,in,7.859167,98.380383,13883,3.383743656
059043867,2017-05-21T18:19:57+07:00,7,0.842455667074351,27,in,7.85835,98.378,13883,3.887840952
059043867,2017-05-21T18:20:43+07:00,7,0.852422020810284,18,in,7.858967,98.376967,13883,2.50892746
059043867,2017-05-21T18:21:32+07:00,7,0.885556266272013,38,in,7.861283,98.3736,13883,2.804429766
059043867,2017-05-21T18:22:20+07:00,7,0.915227616295895,22,in,7.86275,98.370333,13883,2.963065861
059043867,2017-05-21T18:23:04+07:00,7,0.945387217899061,41,in,7.860467,98.367483,13883,1.909355218
059043867,2017-05-21T18:23:47+07:00,7,0.96978736234712,33,in,7.8586,98.3651,13883,1.800727606
059043867,2017-05-21T18:24:35+07:00,7,0.996093081909957,26,in,7.857983,98.362867,13883,3.989488738
059043867,2017-05-21T19:08:23+07:00,8,0.0140000442112446,32,out,7.858717,98.365217,16118,6.561720934
059043867,2017-05-21T19:09:12+07:00,8,0.0369924513344032,0,out,7.860767,98.367817,16118,1.242767304
059043867,2017-05-21T19:09:58+07:00,8,0.0553700751247176,21,out,7.862517,98.3698,16118,6.227801368
059043867,2017-05-21T19:10:47+07:00,8,0.057334023969298,0,out,7.862717,98.37,16118,5.187076544
059043867,2017-05-21T19:11:33+07:00,8,0.057825011180459,13,out,7.862767,98.37005,16118,4.926891864
059043867,2017-05-21T19:12:38+07:00,8,0.0613222470589144,18,out,7.86275,98.370417,16118,3.443973005
059043867,2017-05-21T19:13:24+07:00,8,0.0997790897822444,34,out,7.860383,98.375333,16118,0.955276308
059043867,2017-05-21T19:14:05+07:00,8,0.121539610560637,22,out,7.858433,98.377783,16118,4.249002298
059043867,2017-05-21T19:14:53+07:00,8,0.139632602603328,17,out,7.859133,98.380367,16118,11.090427853
059043867,2017-05-21T19:15:35+07:00,8,0.169617744588366,0,out,7.86345,98.380417,16118,0.025242599
059043867,2017-05-21T19:16:16+07:00,8,0.172396698186524,24,out,7.86385,98.3804,16118,1.856476279
059043867,2017-05-21T19:16:56+07:00,8,0.193705768818132,31,out,7.866917,98.38045,16118,1.743840921
059043867,2017-05-21T19:17:31+07:00,8,0.201114899286775,0,out,7.867983,98.380483,16118,0.531739857
059043867,2017-05-21T19:17:55+07:00,8,0.201114899286775,0,out,7.867983,98.380483,16118,0.531739857
059043867,2017-05-21T19:18:27+07:00,8,0.201114899286775,0,out,7.867983,98.380483,16118,0.531739857
059043867,2017-05-21T19:19:14+07:00,8,0.219686387482943,29,out,7.870667,98.380517,16118,9.82762576
059043867,2017-05-21T19:20:02+07:00,8,0.239800034020931,0,out,7.872667,98.378417,16118,2.647788495
