vid,timestamp,trip_id,linear_ref,speed,direction,lat,lon,route_length_in_meter,distance_from_route_in_meter
117620103021,2017-05-01T13:48:49+07:00,3,0.46654574374358,45,in,7.889467,98.386917,15561,2.656277923
117620103021,2017-05-01T13:49:49+07:00,3,0.470142990120347,0,in,7.889333,98.386433,15561,2.041455363
117620103021,2017-05-01T13:50:49+07:00,3,0.479853408005136,42,in,7.889017,98.385117,15561,1.542455006
117620103021,2017-05-01T13:51:49+07:00,3,0.517094375487015,34,in,7.886083,98.38235,15561,0.873623544
117620103021,2017-05-01T13:52:49+07:00,3,0.5333785837917,0,in,7.883817,98.382483,15561,4.943066043
117620103021,2017-05-01T13:53:49+07:00,3,0.555451353352194,43,in,7.884733,98.37965,15561,5.907921374
117620103021,2017-05-01T13:54:48+07:00,3,0.589929896932257,20,in,7.886417,98.37515,15561,1.154892947
117620103021,2017-05-01T13:55:48+07:00,3,0.608701728230753,31,in,7.887333,98.3727,15561,0.105589396
117620103021,2017-05-01T13:56:48+07:00,3,0.662443619707324,47,in,7.8861,98.36605,15561,1.253281819
117620103021,2017-05-01T13:57:48+07:00,3,0.711450628537679,57,in,7.88125,98.366017,15561,9.612592359
117620103021,2017-05-01T13:58:48+07:00,3,0.775178507265309,55,in,7.880517,98.374867,15561,5.011130426
117620103021,2017-05-01T13:59:48+07:00,3,0.811854398181601,0,in,7.88025,98.379933,15561,3.385391623
117620103021,2017-05-01T14:00:47+07:00,3,0.825012085904033,28,in,7.8796,98.38165,15561,8.033889149
117620103021,2017-05-01T14:01:47+07:00,3,0.847223579898168,17,in,7.879633,98.38475,15561,1.699991381
117620103021,2017-05-01T14:02:47+07:00,3,0.875556197398304,47,in,7.876967,98.38765,15561,1.004495947
117620103021,2017-05-01T14:03:47+07:00,3,0.917869054156202,41,in,7.872717,98.390167,15561,1.265670909
117620103021,2017-05-01T14:04:47+07:00,3,0.966508832006179,42,in,7.866567,98.39275,15561,0.325802992
117620103021,2017-05-01T15:12:29+07:00,4,0.022013720913876,9,out,7.86555,98.39425,15832,0.366215012
117620103021,2017-05-01T15:13:29+07:00,4,0.0566160395997848,10,out,7.86915,98.391417,15832,7.261946134
117620103021,2017-05-01T15:14:29+07:00,4,0.0626690272311867,33,out,7.869933,98.3911,15832,0.339754074
117620103021,2017-05-01T15:15:29+07:00,4,0.0772451782521158,0,out,7.871767,98.39015,15832,1.761433174
117620103021,2017-05-01T15:16:29+07:00,4,0.110500551412712,40,out,7.875867,98.38875,15832,4.480073562
117620103021,2017-05-01T15:17:28+07:00,4,0.14920568311166,35,out,7.87955,98.3847,15832,2.16305719
117620103021,2017-05-01T15:18:28+07:00,4,0.167785829551801,0,out,7.879533,98.382083,15832,0.153885644
117620103021,2017-05-01T15:19:28+07:00,4,0.180905824917668,0,out,7.88,98.380317,15832,2.860059405
117620103021,2017-05-01T15:20:28+07:00,4,0.198240006926133,50,out,7.880483,98.377917,15832,6.290443084
117620103021,2017-05-01T15:21:28+07:00,4,0.23868482454119,14,out,7.880667,98.372217,15832,1.10366784
117620103021,2017-05-01T15:22:27+07:00,4,0.279167189824341,44,out,7.881167,98.3665,15832,4.317886725
117620103021,2017-05-01T15:23:27+07:00,4,0.321265874960448,47,out,7.884383,98.3651,15832,0.409496371
117620103021,2017-05-01T15:24:27+07:00,4,0.346313910659468,27,out,7.887417,98.36695,15832,31.189029005
117620103021,2017-05-01T15:25:27+07:00,4,0.381828609489204,0,out,7.888083,98.37025,15832,32.095801297
117620103021,2017-05-01T15:26:27+07:00,4,0.40616051141191,0,out,7.887033,98.37355,15832,2.480389326
117620103021,2017-05-01T15:27:27+07:00,4,0.409503763272692,25,out,7.886883,98.374,15832,0.254079311
117620103021,2017-05-01T15:28:26+07:00,4,0.448876034131545,28,out,7.8849,98.379217,15832,0.442260679
117620103021,2017-05-01T15:29:26+07:00,4,0.464131684423782,30,out,7.8838,98.381033,15832,1.629412647
117620103021,2017-05-01T15:30:26+07:00,4,0.481584915227472,13,out,7.884867,98.3824,15832,0.101595655
117620103021,2017-05-01T15:31:26+07:00,4,0.500795613766173,0,out,7.887583,98.3822,15832,2.962704778
117620103021,2017-05-01T15:32:26+07:00,4,0.519354567692809,33,out,7.88875,98.38395,15832,6.923082391
117620103021,2017-05-01T15:33:26+07:00,4,0.534922642424572,0,out,7.889317,98.386083,15832,1.524016878
117620103021,2017-05-01T15:34:25+07:00,4,0.534922642424572,0,out,7.889317,98.386083,15832,1.524016878
117620103021,2017-05-01T15:35:25+07:00,4,0.560961592786334,14,out,7.890383,98.389617,15832,2.30983618
117620103021,2017-05-01T15:36:25+07:00,4,0.590773182469705,13,out,7.8905,98.393617,15832,2.795236878
117620103021,2017-05-01T15:37:25+07:00,4,0.619749204807659,29,out,7.886483,98.393233,15832,3.491638385
117620103021,2017-05-01T15:38:25+07:00,4,0.632238695610258,21,out,7.884733,98.392967,15832,1.537860314
117620103021,2017-05-01T15:39:25+07:00,4,0.640300924561281,7,out,7.8836,98.392817,15832,0.52985585
117620103021,2017-05-01T15:40:24+07:00,4,0.676318548080383,44,out,7.882983,98.397783,15832,0.394065781
117620103021,2017-05-01T15:41:24+07:00,4,0.71066800990415,20,out,7.881333,98.4016,15832,4.803118472
117620103021,2017-05-01T15:42:24+07:00,4,0.719137644419743,22,out,7.881617,98.402767,15832,1.11213455
117620103021,2017-05-01T15:43:24+07:00,4,0.732042974205181,42,out,7.882467,98.40425,15832,0.528019872
117620103021,2017-05-01T15:44:24+07:00,4,0.778354241135751,13,out,7.880833,98.4105,15832,3.097115976
117620103021,2017-05-01T15:45:24+07:00,4,0.804738415421345,8,out,7.8811,98.414233,15832,6.495502505
117620103021,2017-05-01T15:46:23+07:00,4,0.819971785290951,29,out,7.882717,98.41295,15832,2.193967147
117620103021,2017-05-01T15:47:23+07:00,4,0.839936049599288,0,out,7.885317,98.412,15832,2.302594997
117620103021,2017-05-01T15:48:23+07:00,4,0.85513740301191,35,out,7.885817,98.414,15832,1.434213577
117620103021,2017-05-01T15:49:23+07:00,4,0.877897335195977,47,out,7.885983,98.417217,15832,0.927934224
117620103021,2017-05-01T15:50:23+07:00,4,0.923687027907662,38,out,7.886117,98.4237,15832,0.166783638
117620103021,2017-05-01T15:51:22+07:00,4,0.952466943111346,30,out,7.885583,98.426883,15832,2.995488746
117620103021,2017-05-01T15:52:22+07:00,4,0.986837638405444,35,out,7.881167,98.428183,15832,5.942648187
117620103021,2017-05-01T15:53:22+07:00,4,1.0,43,out,7.8779,98.427533,15832,269.126957782
117620103021,2017-05-01T15:54:22+07:00,4,1.0,0,out,7.875967,98.424467,15832,665.139869948
117620103021,2017-05-01T15:55:22+07:00,5,0.000327672170649463,43,in,7.877733,98.425767,15561,425.76248041
117620103021,2017-05-01T15:56:22+07:00,5,0.0,16,in,7.878133,98.42915,15561,167.540973091
117620103021,2017-05-01T15:57:21+07:00,5,0.0257283957680664,31,in,7.882567,98.427067,15561,0.613026171
117620103021,2017-05-01T15:58:21+07:00,5,0.0493033000542011,29,in,7.88575,98.426833,15561,0.404664205
117620103021,2017-05-01T15:59:21+07:00,5,0.0747555890641229,0,in,7.88605,98.423967,15561,4.068139715
117620103021,2017-05-01T16:00:21+07:00,5,0.100978242032792,40,in,7.8859,98.420317,15561,0.820168585
117620103021,2017-05-01T16:01:21+07:00,5,0.142075826550683,40,in,7.885817,98.4146,15561,1.531811227
117620103021,2017-05-01T16:02:21+07:00,5,0.167110916699669,26,in,7.8845,98.41225,15561,1.826939105
117620103021,2017-05-01T16:03:20+07:00,5,0.174754612273258,0,in,7.883467,98.4125,15561,2.061324994
117620103021,2017-05-01T16:04:20+07:00,5,0.177084848292557,12,in,7.883167,98.412633,15561,7.318835396
117620103021,2017-05-01T16:05:20+07:00,5,0.193462089861741,11,in,7.88155,98.414083,15561,4.394892071
117620103021,2017-05-01T16:06:20+07:00,5,0.219653878702262,22,in,7.880683,98.411167,15561,2.028210305
117620103021,2017-05-01T16:07:20+07:00,5,0.244097306911984,44,in,7.881617,98.4079,15561,1.058718568
117620103021,2017-05-01T16:08:20+07:00,5,0.280706950802464,10,in,7.88195,98.403133,15561,2.488534632
117620103021,2017-05-01T16:09:19+07:00,5,0.297459255751232,29,in,7.881167,98.401033,15561,1.452636334
117620103021,2017-05-01T16:10:19+07:00,5,0.32185252978783,0,in,7.882783,98.398817,15561,2.078651825
117620103021,2017-05-01T16:11:19+07:00,5,0.346265667737382,0,in,7.883133,98.395433,15561,4.356819683
117620103021,2017-05-01T16:12:19+07:00,5,0.361086710361959,18,in,7.883383,98.393383,15561,2.549939541
117620103021,2017-05-01T16:13:19+07:00,5,0.391564237578189,35,in,7.887067,98.393283,15561,3.638051859
117620103021,2017-05-01T16:14:18+07:00,5,0.427863953605544,30,in,7.891,98.39205,15561,0.6849528
117620103021,2017-05-01T16:15:18+07:00,5,0.435799467242589,0,in,7.890817,98.390983,15561,1.229568583
117620103021,2017-05-01T16:16:18+07:00,5,0.442266307990762,34,in,7.890517,98.390133,15561,0.862378081
117620103021,2017-05-01T16:17:18+07:00,5,0.470458512099518,21,in,7.88935,98.386383,15561,1.210085677
117620103021,2017-05-01T16:18:18+07:00,5,0.493373194767966,33,in,7.888517,98.3833,15561,3.451447861
117620103021,2017-05-01T16:19:18+07:00,5,0.520458828742384,37,in,7.885617,98.382417,15561,3.898926564
117620103021,2017-05-01T16:20:17+07:00,5,0.532664634191437,0,in,7.883917,98.3825,15561,7.076285486
117620103021,2017-05-01T16:21:17+07:00,5,0.535600043637781,14,in,7.883683,98.382133,15561,13.614438363
117620103021,2017-05-01T16:22:17+07:00,5,0.567512694273109,40,in,7.8853,98.378067,15561,0.154595811
117620103021,2017-05-01T16:23:17+07:00,5,0.598484214616992,0,in,7.886833,98.374033,15561,0.423842628
117620103021,2017-05-01T16:24:17+07:00,5,0.608860741780359,42,in,7.88735,98.372683,15561,0.941159824
117620103021,2017-05-01T16:25:17+07:00,5,0.627919108291809,0,in,7.887967,98.3702,15561,1.914544195
117620103021,2017-05-01T16:26:16+07:00,5,0.627919108291809,0,in,7.887967,98.3702,15561,1.914544195
117620103021,2017-05-01T16:27:16+07:00,5,0.667792199153628,47,in,7.88545,98.365683,15561,5.911029367
117620103021,2017-05-01T16:28:16+07:00,5,0.711082118533796,52,in,7.881267,98.365967,15561,8.239670636
