log_timestamp,lat_FromGnss,lng_FromGnss,GNSS_linear_ref,GNSS_TimeStamp,lat_FromDTC,lng_FromDTC,DTC_linear_ref,DTC_TimeStamp,pong_predicted_linear_ref,bus_line,vehicle_id,type
2017.06.30 10:54:04,7.895919166666666,98.36638616666667,,2017-06-30T09:07:16.300000+07:00,7.895883,98.366333,,2017-06-30T09:23:59.589000+07:00,0.09476523669906771,1,059049183,high
2017.06.30 10:54:09,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:53:53.845000+07:00,0.032268113132383286,1,059049183,high
2017.06.30 10:54:14,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:53:53.845000+07:00,0.032777416027542146,1,059049183,high
2017.06.30 10:54:19,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:12.193000+07:00,0.03326434930973703,1,059049183,high
2017.06.30 10:54:24,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:12.193000+07:00,0.03376127689772398,1,059049183,high
2017.06.30 10:54:29,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:12.193000+07:00,0.03426426838922516,1,059049183,high
2017.06.30 10:54:34,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:12.193000+07:00,0.03477009168236747,1,059049183,high
2017.06.30 10:54:39,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:28.477000+07:00,0.03525580486385527,1,059049183,high
2017.06.30 10:54:44,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:28.477000+07:00,0.03574956485000647,1,059049183,high
2017.06.30 10:54:49,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:40.373000+07:00,0.03624713003836292,1,059049183,high
2017.06.30 10:54:54,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:40.373000+07:00,0.036776331045053436,1,059049183,high
2017.06.30 10:54:59,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:40.373000+07:00,0.0372700773311967,1,059049183,high
2017.06.30 10:55:04,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:58.015000+07:00,0.037755807812694525,1,059049183,high
2017.06.30 10:55:09,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:58.015000+07:00,0.03827055301100739,1,059049183,high
2017.06.30 10:55:14,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:58.015000+07:00,0.03875888389401224,1,059049183,high
2017.06.30 10:55:19,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:54:58.015000+07:00,0.03928576479935817,1,059049183,high
