log_timestamp,lat_FromGnss,lng_FromGnss,GNSS_linear_ref,GNSS_TimeStamp,lat_FromDTC,lng_FromDTC,DTC_linear_ref,DTC_TimeStamp,pong_predicted_linear_ref,bus_line,vehicle_id,type
2017.06.30 11:39:30,7.917577666666666,98.39626283333334,,2017-06-30T11:11:47.700000+07:00,7.9178,98.394533,,2017-06-30T11:11:39.462000+07:00,0.014710929972309227,2a,059049179,high
2017.06.30 11:39:35,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:39:17.774000+07:00,0.16608984178620814,2a,059049179,high
2017.06.30 11:39:40,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:39:17.774000+07:00,0.16640555682314365,2a,059049179,high
2017.06.30 11:39:45,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:39:38.927000+07:00,0.16690163693830914,2a,059049179,high
2017.06.30 11:39:50,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:39:38.927000+07:00,0.16740156795514494,2a,059049179,high
2017.06.30 11:39:55,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:39:38.927000+07:00,0.16790161267203002,2a,059049179,high
2017.06.30 11:40:00,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:39:38.927000+07:00,0.1684073513913848,2a,059049179,high
2017.06.30 11:40:05,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:39:38.927000+07:00,0.1689522656277312,2a,059049179,high
2017.06.30 11:40:10,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:00.390000+07:00,0.16942158593129014,2a,059049179,high
2017.06.30 11:40:15,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:00.390000+07:00,0.16991671504604317,2a,059049179,high
2017.06.30 11:40:20,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:13.387000+07:00,0.1704127910612069,2a,059049179,high
2017.06.30 11:40:25,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:13.387000+07:00,0.17092140968181077,2a,059049179,high
2017.06.30 11:40:30,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:24.305000+07:00,0.17141464069574053,2a,059049179,high
2017.06.30 11:40:35,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:24.305000+07:00,0.17191581191311422,2a,059049179,high
2017.06.30 11:40:40,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:24.305000+07:00,0.17241076362779031,2a,059049179,high
2017.06.30 11:40:45,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:36.049000+07:00,0.17292489275078424,2a,059049179,high
2017.06.30 11:40:50,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:36.049000+07:00,0.17341022256128702,2a,059049179,high
2017.06.30 11:40:55,7.917577333333333,98.3962675,,2017-06-30T11:11:50.800000+07:00,7.917583,98.396317,,2017-06-30T11:40:47.798000+07:00,0.17390981287797502,2a,059049179,high
