log_timestamp,lat_FromGnss,lng_FromGnss,GNSS_linear_ref,GNSS_TimeStamp,lat_FromDTC,lng_FromDTC,DTC_linear_ref,DTC_TimeStamp,pong_predicted_linear_ref,bus_line,vehicle_id,type
2017.06.30 10:55:29,7.895960166666667,98.36620466666666,,2017-06-30T10:48:05.900000+07:00,7.895967,98.366183,,2017-06-30T10:55:14.340000+07:00,0.03980886820251491,2a,059049179,high
2017.06.30 10:55:34,7.883781166666667,98.39595666666666,,2017-06-30T10:55:28.830000+07:00,7.884217,98.395667,,2017-06-30T10:55:27.868000+07:00,0.10980676014074918,2a,059049179,high
2017.06.30 10:55:39,7.883733166666667,98.39595566666667,,2017-06-30T10:55:31.077000+07:00,7.884217,98.395667,,2017-06-30T10:55:27.868000+07:00,0.11032579776587209,2a,059049179,high
2017.06.30 10:55:44,7.883733166666667,98.39595566666667,,2017-06-30T10:55:31.077000+07:00,7.884217,98.395667,,2017-06-30T10:55:37.002000+07:00,0.11080288517279986,2a,059049179,high
2017.06.30 10:55:49,7.8834843333333335,98.39595583333333,,2017-06-30T10:55:44.095000+07:00,7.884217,98.395667,,2017-06-30T10:55:37.002000+07:00,0.11130420519023809,2a,059049179,high
2017.06.30 10:55:54,7.883408333333334,98.39595183333333,,2017-06-30T10:55:48.620000+07:00,7.884217,98.395667,,2017-06-30T10:55:37.002000+07:00,0.1118094202093657,2a,059049179,high
2017.06.30 10:55:59,7.883295,98.39595216666666,,2017-06-30T10:55:53.232000+07:00,7.884217,98.395667,,2017-06-30T10:55:37.002000+07:00,0.11231340202795843,2a,059049179,high
2017.06.30 10:56:04,7.883202166666667,98.395969,,2017-06-30T10:55:58.570000+07:00,7.884217,98.395667,,2017-06-30T10:55:54.198000+07:00,0.11280115053951027,2a,059049179,high
2017.06.30 10:56:09,7.8831378333333335,98.39601066666667,,2017-06-30T10:56:03.878000+07:00,7.884217,98.395667,,2017-06-30T10:55:54.198000+07:00,0.113284243849043,2a,059049179,high
2017.06.30 10:56:14,7.883109666666667,98.3961825,,2017-06-30T10:56:08.925000+07:00,7.884217,98.395667,,2017-06-30T10:55:54.198000+07:00,0.11380614537540808,2a,059049179,high
2017.06.30 10:56:19,7.883083666666667,98.39635066666666,,2017-06-30T10:56:13.114000+07:00,7.884217,98.395667,,2017-06-30T10:55:54.198000+07:00,0.11429446188720628,2a,059049179,high
2017.06.30 10:56:24,7.883055333333333,98.39660433333333,,2017-06-30T10:56:18.201000+07:00,7.88425,98.395683,,2017-06-30T10:56:15.859000+07:00,0.11481913211477221,2a,059049179,high
