log_timestamp,lat_FromGnss,lng_FromGnss,GNSS_linear_ref,GNSS_TimeStamp,lat_FromDTC,lng_FromDTC,DTC_linear_ref,DTC_TimeStamp,pong_predicted_linear_ref,bus_line,vehicle_id,type,lat_FromDevice,lng_FromDevice
2017.07.03 11:14:13,7.911350666666666,98.392418,,2017-07-03T11:14:06.400000+07:00,7.907833,98.390967,,2017-07-03T11:13:55.400000+07:00,0.007331790027130991,2,059049461,high,7.9117974,98.392619
2017.07.03 11:14:18,7.911874833333333,98.39262366666667,,2017-07-03T11:14:11.600000+07:00,7.907833,98.390967,,2017-07-03T11:14:10.502000+07:00,0.007839056085584228,2,059049461,high,7.912224,98.3927954
2017.07.03 11:14:23,7.912358333333334,98.39278316666666,,2017-07-03T11:14:16.800000+07:00,7.907833,98.390967,,2017-07-03T11:14:10.502000+07:00,8.133287031600118E-4,2,059049461,high,7.9126324,98.392888
2017.07.03 11:14:28,7.912813,98.39290233333334,,2017-07-03T11:14:21.800000+07:00,7.907833,98.390967,,2017-07-03T11:14:10.502000+07:00,0.0013101002141939048,2,059049461,high,7.9131108,98.3930118
2017.07.03 11:14:33,7.9132921666666665,98.393028,,2017-07-03T11:14:27+07:00,7.907833,98.390967,,2017-07-03T11:14:25.818000+07:00,0.0018159036799751437,2,059049461,high,7.9137056,98.3930674
2017.07.03 11:14:38,7.913726166666667,98.39314,,2017-07-03T11:14:31.300000+07:00,7.907833,98.390967,,2017-07-03T11:14:25.818000+07:00,0.0023075390167427256,2,059049461,high,7.914185,98.3932712
2017.07.03 11:14:43,7.9142261666666665,98.39326566666666,,2017-07-03T11:14:36.700000+07:00,7.907833,98.390967,,2017-07-03T11:14:25.818000+07:00,0.002813819780132568,2,059049461,high,7.9145208,98.3933154
2017.07.03 11:14:48,7.914539333333334,98.39334916666667,,2017-07-03T11:14:41.700000+07:00,7.907833,98.390967,,2017-07-03T11:14:40.458000+07:00,0.003312006184077446,2,059049461,high,7.9147201,98.3934067
2017.07.03 11:14:53,7.914745333333333,98.39340216666666,,2017-07-03T11:14:46.800000+07:00,7.907833,98.390967,,2017-07-03T11:14:40.458000+07:00,8.173226831490397E-4,2,059049461,high,7.9148031,98.3934326
2017.07.03 11:14:58,7.914764,98.39340633333333,,2017-07-03T11:14:51.800000+07:00,7.907833,98.390967,,2017-07-03T11:14:40.458000+07:00,0.0013174342774481685,2,059049461,high,7.9148018,98.3934382
2017.07.03 11:15:03,7.914764833333333,98.39340716666666,,2017-07-03T11:14:56.500000+07:00,7.907833,98.390967,,2017-07-03T11:14:55.420000+07:00,3.1688259049578085E-4,2,059049461,high,7.9147984,98.3934315
2017.07.03 11:15:08,7.914762666666666,98.39340766666666,,2017-07-03T11:15:01.500000+07:00,7.907833,98.390967,,2017-07-03T11:14:55.420000+07:00,8.171645839411615E-4,2,059049461,high,7.9147923,98.3934249
2017.07.03 11:15:13,7.9147636666666665,98.3934075,,2017-07-03T11:15:05.600000+07:00,7.907833,98.390967,,2017-07-03T11:14:55.420000+07:00,0.001346816830233249,2,059049461,high,7.9147874,98.3934184
2017.07.03 11:15:18,7.914766166666666,98.3934055,,2017-07-03T11:15:12+07:00,7.907833,98.390967,,2017-07-03T11:15:10.507000+07:00,0.0018327654954926674,2,059049461,high,7.914787,98.3934155
2017.07.03 11:15:23,7.914767,98.39340533333333,,2017-07-03T11:15:15.600000+07:00,7.907833,98.390967,,2017-07-03T11:15:10.507000+07:00,8.228499554558384E-4,2,059049461,high,7.9147837,98.3934137
2017.07.03 11:15:28,7.914769833333334,98.393406,,2017-07-03T11:15:21.200000+07:00,7.907833,98.390967,,2017-07-03T11:15:10.507000+07:00,0.0013340497941997191,2,059049461,high,7.9147839,98.3934134
2017.07.03 11:15:33,7.914772166666666,98.39340533333333,,2017-07-03T11:15:26.400000+07:00,7.911683,98.392583,,2017-07-03T11:15:25.483000+07:00,0.0018725182963198652,2,059049461,high,7.9147719,98.393408
2017.07.03 11:15:38,7.9147745,98.39340366666667,,2017-07-03T11:15:31.600000+07:00,7.911683,98.392583,,2017-07-03T11:15:25.483000+07:00,0.0023513956970083235,2,059049461,high,7.9147699,98.3934074
2017.07.03 11:15:43,7.9147765,98.3934025,,2017-07-03T11:15:36.800000+07:00,7.911683,98.392583,,2017-07-03T11:15:25.483000+07:00,0.0028653800218011397,2,059049461,high,7.9147787,98.3934204
2017.07.03 11:15:48,7.914777,98.393403,,2017-07-03T11:15:41.800000+07:00,7.911683,98.392583,,2017-07-03T11:15:40.454000+07:00,0.003356061063350012,2,059049461,high,7.9147722,98.3934189
2017.07.03 11:15:53,7.914776833333333,98.393403,,2017-07-03T11:15:46.800000+07:00,7.911683,98.392583,,2017-07-03T11:15:40.454000+07:00,0.0038236771204609946,2,059049461,high,7.9147681,98.393421
2017.07.03 11:15:58,7.914801333333333,98.39341066666667,,2017-07-03T11:15:52.100000+07:00,7.911683,98.392583,,2017-07-03T11:15:40.454000+07:00,0.004337135947886701,2,059049461,high,7.9147677,98.3934209
2017.07.03 11:16:03,7.914971166666667,98.3934555,,2017-07-03T11:15:57.100000+07:00,7.911683,98.392583,,2017-07-03T11:15:55.463000+07:00,3.363609720658161E-4,2,059049461,high,7.9147983,98.3934239
2017.07.03 11:16:08,7.9152275,98.39352483333333,,2017-07-03T11:16:02+07:00,7.911683,98.392583,,2017-07-03T11:15:55.463000+07:00,8.394293515506128E-4,2,059049461,high,7.9152592,98.393565
2017.07.03 11:16:13,7.9155169999999995,98.39360116666667,,2017-07-03T11:16:06.400000+07:00,7.911683,98.392583,,2017-07-03T11:15:55.463000+07:00,0.001326794909710996,2,059049461,high,7.915769,98.3937148
2017.07.03 11:16:18,7.915844666666667,98.39368966666666,,2017-07-03T11:16:11.400000+07:00,7.911683,98.392583,,2017-07-03T11:16:10.537000+07:00,0.0018462156072660434,2,059049461,high,7.9159571,98.3937475
2017.07.03 11:16:23,7.916022666666667,98.39374583333333,,2017-07-03T11:16:16.600000+07:00,7.911683,98.392583,,2017-07-03T11:16:10.537000+07:00,8.283204072095734E-4,2,059049461,high,7.9164001,98.3938222
2017.07.03 11:16:28,7.9161295,98.39377933333333,,2017-07-03T11:16:21.600000+07:00,7.911683,98.392583,,2017-07-03T11:16:10.537000+07:00,0.0013171499580349384,2,059049461,high,7.9163425,98.3938073
2017.07.03 11:16:33,7.9161356666666665,98.3937795,,2017-07-03T11:16:26.600000+07:00,7.9148,98.393433,,2017-07-03T11:16:25.536000+07:00,0.0018433966213899618,2,059049461,high,7.9160608,98.3937557
2017.07.03 11:16:38,7.916138666666667,98.39377733333333,,2017-07-03T11:16:31.800000+07:00,7.9148,98.393433,,2017-07-03T11:16:25.536000+07:00,0.0023338716639709467,2,059049461,high,7.9161364,98.3938101
2017.07.03 11:16:43,7.91614,98.39377583333334,,2017-07-03T11:16:36.800000+07:00,7.9148,98.393433,,2017-07-03T11:16:25.536000+07:00,0.0028288635839210955,2,059049461,high,7.9160801,98.3938128
2017.07.03 11:16:48,7.916141166666667,98.39377283333333,,2017-07-03T11:16:42+07:00,7.9148,98.393433,,2017-07-03T11:16:40.509000+07:00,0.003341836613780786,2,059049461,high,7.9161063,98.3937717
2017.07.03 11:16:53,7.916143333333333,98.3937705,,2017-07-03T11:16:46.400000+07:00,7.9148,98.393433,,2017-07-03T11:16:40.509000+07:00,0.00383982751870517,2,059049461,high,7.9161208,98.3937586
2017.07.03 11:16:58,7.916145,98.39377166666667,,2017-07-03T11:16:52+07:00,7.9148,98.393433,,2017-07-03T11:16:40.509000+07:00,0.004323337296184108,2,059049461,high,7.9161194,98.3937562
2017.07.03 11:17:03,7.916145666666667,98.3937745,,2017-07-03T11:16:57.200000+07:00,7.9148,98.393433,,2017-07-03T11:16:55.693000+07:00,0.004851376050560247,2,059049461,high,7.9161349,98.3937749
2017.07.03 11:17:08,7.916145666666667,98.39377683333333,,2017-07-03T11:17:02.400000+07:00,7.9148,98.393433,,2017-07-03T11:16:55.693000+07:00,0.005376117221458215,2,059049461,high,7.9161233,98.3937731
2017.07.03 11:17:13,7.9161443333333334,98.39377683333333,,2017-07-03T11:17:06.400000+07:00,7.9148,98.393433,,2017-07-03T11:16:55.693000+07:00,0.005835540819615739,2,059049461,high,7.9159626,98.3937637
2017.07.03 11:17:18,7.916143833333333,98.39377633333334,,2017-07-03T11:17:11.600000+07:00,7.914883,98.39345,,2017-07-03T11:17:10.500000+07:00,0.006346422559953383,2,059049461,high,7.9160149,98.3939522
2017.07.03 11:17:23,7.9161435,98.39377616666667,,2017-07-03T11:17:16.800000+07:00,7.914883,98.39345,,2017-07-03T11:17:10.500000+07:00,0.006821800978172735,2,059049461,high,7.916079,98.3938593
2017.07.03 11:17:28,7.9161435,98.39377583333334,,2017-07-03T11:17:21.200000+07:00,7.914883,98.39345,,2017-07-03T11:17:10.500000+07:00,0.007332071721571647,2,059049461,high,7.9160234,98.3938551
2017.07.03 11:17:33,7.916142833333334,98.39377633333334,,2017-07-03T11:17:27.200000+07:00,7.914883,98.39345,,2017-07-03T11:17:25.568000+07:00,0.007835501999243231,2,059049461,high,7.9160599,98.3938065
2017.07.03 11:17:38,7.916142333333333,98.39377816666666,,2017-07-03T11:17:31.200000+07:00,7.914883,98.39345,,2017-07-03T11:17:25.568000+07:00,0.008335890492155018,2,059049461,high,7.9160885,98.3937423
2017.07.03 11:17:43,7.9161418333333335,98.39377833333333,,2017-07-03T11:17:36.400000+07:00,7.914883,98.39345,,2017-07-03T11:17:25.568000+07:00,0.008821492359151995,2,059049461,high,7.9160493,98.3937551
2017.07.03 11:17:48,7.9161445,98.39377733333333,,2017-07-03T11:17:41.600000+07:00,7.914883,98.39345,,2017-07-03T11:17:40.503000+07:00,0.009330771107521084,2,059049461,high,7.9161173,98.393809
2017.07.03 11:17:53,7.916251333333333,98.39381566666667,,2017-07-03T11:17:46.800000+07:00,7.914883,98.39345,,2017-07-03T11:17:40.503000+07:00,8.271857207079039E-4,2,059049461,high,7.9162483,98.3938408
2017.07.03 11:17:58,7.916346833333334,98.39385183333333,,2017-07-03T11:17:51.800000+07:00,7.914883,98.39345,,2017-07-03T11:17:40.503000+07:00,0.0013447281276737194,2,059049461,high,7.9163193,98.3938137
2017.07.03 11:18:03,7.916350666666666,98.3938525,,2017-07-03T11:17:57+07:00,7.914883,98.39345,,2017-07-03T11:17:55.610000+07:00,0.0018295387986348123,2,059049461,high,7.9162998,98.3938147
2017.07.03 11:18:08,7.916434833333334,98.39388533333333,,2017-07-03T11:18:02.200000+07:00,7.914883,98.39345,,2017-07-03T11:17:55.610000+07:00,0.0023243249196160725,2,059049461,high,7.9164079,98.3938561
2017.07.03 11:18:13,7.916492166666667,98.39391,,2017-07-03T11:18:06.400000+07:00,7.914883,98.39345,,2017-07-03T11:17:55.610000+07:00,0.002835272859622037,2,059049461,high,7.9165172,98.3939372
2017.07.03 11:18:18,7.916537166666666,98.393927,,2017-07-03T11:18:11.600000+07:00,7.91615,98.393817,,2017-07-03T11:18:10.834000+07:00,0.003323953011195935,2,059049461,high,7.9165563,98.3940141
2017.07.03 11:18:23,7.916674666666667,98.39398333333334,,2017-07-03T11:18:16.800000+07:00,7.91615,98.393817,,2017-07-03T11:18:10.834000+07:00,7.99079911447624E-4,2,059049461,high,7.9168019,98.3940266
2017.07.03 11:18:28,7.9168088333333335,98.3940375,,2017-07-03T11:18:22+07:00,7.91615,98.393817,,2017-07-03T11:18:10.834000+07:00,0.0012874728644604683,2,059049461,high,7.9168547,98.3939993
2017.07.03 11:18:33,7.916892,98.39407183333333,,2017-07-03T11:18:27.200000+07:00,7.91615,98.393817,,2017-07-03T11:18:25.536000+07:00,0.0018018286873919733,2,059049461,high,7.9169061,98.3940138
2017.07.03 11:18:38,7.917063833333334,98.39414016666667,,2017-07-03T11:18:32.400000+07:00,7.91615,98.393817,,2017-07-03T11:18:25.536000+07:00,0.0022921137309249067,2,059049461,high,7.9172267,98.3942347
2017.07.03 11:18:43,7.917247833333334,98.3942135,,2017-07-03T11:18:36.600000+07:00,7.91615,98.393817,,2017-07-03T11:18:25.536000+07:00,0.002793702217824385,2,059049461,high,7.9173488,98.3942823
2017.07.03 11:18:48,7.917402833333333,98.39427583333334,,2017-07-03T11:18:41.800000+07:00,7.91615,98.393817,,2017-07-03T11:18:40.548000+07:00,0.0033051567552921527,2,059049461,high,7.9174361,98.3942619
2017.07.03 11:18:53,7.917433333333333,98.39428716666667,,2017-07-03T11:18:47+07:00,7.91615,98.393817,,2017-07-03T11:18:40.548000+07:00,8.318349473356081E-4,2,059049461,high,7.9173998,98.3942136
2017.07.03 11:18:58,7.9174335,98.394287,,2017-07-03T11:18:52.200000+07:00,7.91615,98.393817,,2017-07-03T11:18:40.548000+07:00,0.0013420288911193078,2,059049461,high,7.9174089,98.3942018
2017.07.03 11:19:03,7.917432833333333,98.39428816666667,,2017-07-03T11:18:56.200000+07:00,7.916233,98.393833,,2017-07-03T11:18:55.551000+07:00,0.001846701362567149,2,059049461,high,7.9174284,98.3941999
2017.07.03 11:19:08,7.917433666666667,98.39428966666667,,2017-07-03T11:19:01.600000+07:00,7.916233,98.393833,,2017-07-03T11:18:55.551000+07:00,0.002328873246749311,2,059049461,high,7.9174372,98.3942039
2017.07.03 11:19:13,7.917432666666667,98.39429283333334,,2017-07-03T11:19:06.800000+07:00,7.916233,98.393833,,2017-07-03T11:18:55.551000+07:00,0.002822327374404235,2,059049461,high,7.9174488,98.3942188
2017.07.03 11:19:18,7.917433666666667,98.39429583333333,,2017-07-03T11:19:12+07:00,7.916233,98.393833,,2017-07-03T11:19:10.609000+07:00,0.0033200108808687724,2,059049461,high,7.9174484,98.3942183
2017.07.03 11:19:23,7.917432333333333,98.39429733333333,,2017-07-03T11:19:17+07:00,7.916233,98.393833,,2017-07-03T11:19:10.609000+07:00,0.003825458848431158,2,059049461,high,7.9174471,98.3942198
2017.07.03 11:19:28,7.917430166666667,98.39429883333334,,2017-07-03T11:19:22.200000+07:00,7.916233,98.393833,,2017-07-03T11:19:10.609000+07:00,0.004348924125721714,2,059049461,high,7.9174414,98.3942194
2017.07.03 11:19:33,7.917428666666667,98.39429966666667,,2017-07-03T11:19:26.400000+07:00,7.916233,98.393833,,2017-07-03T11:19:25.604000+07:00,3.3350060991732636E-4,2,059049461,high,7.9174453,98.394222
2017.07.03 11:19:38,7.9174291666666665,98.39430033333333,,2017-07-03T11:19:31.600000+07:00,7.916233,98.393833,,2017-07-03T11:19:25.604000+07:00,8.220666620628946E-4,2,059049461,high,7.9174404,98.3942231
2017.07.03 11:19:43,7.917431,98.39429933333334,,2017-07-03T11:19:36.800000+07:00,7.916233,98.393833,,2017-07-03T11:19:25.604000+07:00,0.001322423055135512,2,059049461,high,7.9174344,98.3942246
2017.07.03 11:19:48,7.917432166666667,98.3942985,,2017-07-03T11:19:41.900000+07:00,7.916233,98.393833,,2017-07-03T11:19:40.593000+07:00,0.0018227021485954223,2,059049461,high,7.9174338,98.3942241
2017.07.03 11:19:53,7.9174355,98.39429666666666,,2017-07-03T11:19:46.500000+07:00,7.916233,98.393833,,2017-07-03T11:19:40.593000+07:00,8.28663729009719E-4,2,059049461,high,7.9174322,98.3942274
2017.07.03 11:19:58,7.917438833333334,98.394294,,2017-07-03T11:19:51.300000+07:00,7.916233,98.393833,,2017-07-03T11:19:40.593000+07:00,0.0013189339726168046,2,059049461,high,7.9174321,98.3942281
2017.07.03 11:20:03,7.917446833333333,98.3942945,,2017-07-03T11:19:56.400000+07:00,7.9174,98.3943,,2017-07-03T11:19:55.750000+07:00,3.205184014709539E-4,2,059049461,high,7.9174469,98.3942354
2017.07.03 11:20:08,7.917581833333333,98.3943505,,2017-07-03T11:20:02.800000+07:00,7.9174,98.3943,,2017-07-03T11:19:55.750000+07:00,9.155097203957636E-4,2,059049461,high,7.9175313,98.3942926
2017.07.03 11:20:13,7.917729166666667,98.39441116666667,,2017-07-03T11:20:07+07:00,7.9174,98.3943,,2017-07-03T11:19:55.750000+07:00,0.0013181962028223232,2,059049461,high,7.9178399,98.3944465
2017.07.03 11:20:18,7.9179406666666665,98.39449416666666,,2017-07-03T11:20:11.200000+07:00,7.9174,98.3943,,2017-07-03T11:19:55.750000+07:00,0.0018062474575471724,2,059049461,high,7.9182481,98.3946238
2017.07.03 11:20:23,7.9182776666666665,98.39463066666667,,2017-07-03T11:20:15.700000+07:00,7.9174,98.3943,,2017-07-03T11:20:10.631000+07:00,8.215779910203578E-4,2,059049461,high,7.9185952,98.3946594
2017.07.03 11:20:28,7.918853333333333,98.39486166666667,,2017-07-03T11:20:21.500000+07:00,7.9174,98.3943,,2017-07-03T11:20:10.631000+07:00,0.0013171332081482279,2,059049461,high,7.9191671,98.394992
2017.07.03 11:20:33,7.919426333333333,98.39509966666667,,2017-07-03T11:20:26.900000+07:00,7.9174,98.3943,,2017-07-03T11:20:25.772000+07:00,0.0018219967786386087,2,059049461,high,7.9196984,98.3952274
2017.07.03 11:20:38,7.9199106666666665,98.3953015,,2017-07-03T11:20:32+07:00,7.9174,98.3943,,2017-07-03T11:20:25.772000+07:00,0.002331580625479067,2,059049461,high,7.9200245,98.3952909
2017.07.03 11:20:43,7.920150166666667,98.3954035,,2017-07-03T11:20:36+07:00,7.9174,98.3943,,2017-07-03T11:20:25.772000+07:00,0.0028226997648329445,2,059049461,high,7.9203046,98.3955062
2017.07.03 11:20:48,7.920387,98.395492,,2017-07-03T11:20:42.200000+07:00,7.917433,98.394317,,2017-07-03T11:20:40.714000+07:00,0.0033296817247095937,2,059049461,high,7.9204506,98.3955546
2017.07.03 11:20:53,7.920495833333334,98.3955355,,2017-07-03T11:20:47.300000+07:00,7.917433,98.394317,,2017-07-03T11:20:40.714000+07:00,8.159422953938532E-4,2,059049461,high,7.9203873,98.3955267
2017.07.03 11:20:58,7.920504666666667,98.395539,,2017-07-03T11:20:51.600000+07:00,7.917433,98.394317,,2017-07-03T11:20:40.714000+07:00,0.0013098287208828424,2,059049461,high,7.9204685,98.3955103
2017.07.03 11:21:03,7.920532333333333,98.39555916666667,,2017-07-03T11:20:56.600000+07:00,7.917433,98.394317,,2017-07-03T11:20:55.615000+07:00,3.658252506078577E-4,2,059049461,high,7.9206093,98.3955634
2017.07.03 11:21:08,7.920723333333333,98.39564116666666,,2017-07-03T11:21:01.600000+07:00,7.917433,98.394317,,2017-07-03T11:20:55.615000+07:00,8.377544861085938E-4,2,059049461,high,7.9210047,98.3957313
